latitude,longitude,DepthInMeters,ObservationDate
27.868,-93.42,106,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,107,2003-07
27.868,-93.42,106,2003-07
27.868,-93.42,106,2003-07
27.868,-93.42,106,2003-07
27.868,-93.42,106,2003-07
27.868,-93.42,106,2003-07
27.868,-93.42,106,2003-07
27.868,-93.42,105,2003-07
27.868,-93.42,105,2003-07
27.868,-93.42,105,2003-07
27.868,-93.42,105,2003-07
27.868,-93.42,105,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,104,2003-07
27.868,-93.42,103,2003-07
27.868,-93.42,103,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,102,2003-07
27.868,-93.42,103,2003-07
27.868,-93.42,103,2003-07
27.868,-93.42,103,2003-07
27.967,-93.61,94,2003-07
27.967,-93.61,94,2003-07
27.967,-93.61,94,2003-07
27.967,-93.61,94,2003-07
27.967,-93.61,94,2003-07
27.967,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.966,-93.61,94,2003-07
27.965,-93.61,93,2003-07
27.963,-93.61,84,2003-07
27.963,-93.61,84,2003-07
27.966,-92.59,61,2003-07
27.963,-93.61,84,2003-02
27.963,-93.61,85,2003-02
27.963,-93.61,85,2003-02
27.963,-93.61,85,2003-02
27.964,-93.61,87,2003-02
27.964,-93.61,87,2003-02
27.964,-93.61,87,2003-02
27.964,-93.61,88,2003-02
27.964,-93.61,88,2003-02
27.966,-93.61,92,2003-02
27.966,-93.61,92,2003-02
27.966,-93.61,83,2003-02
27.966,-93.61,83,2003-02
27.966,-93.61,83,2003-02
27.966,-93.61,92,2003-02
27.966,-93.61,92,2003-02
27.966,-93.61,92,2003-02
27.967,-93.61,77,2003-02
27.967,-93.61,77,2003-02
27.896,-93.81,71,2003-02
27.896,-93.81,71,2003-02
27.897,-93.81,63,2003-02
27.896,-93.81,70,2003-02
27.896,-93.81,70,2003-02
27.897,-93.81,70,2003-02
27.899,-93.82,74,2003-02
27.897,-93.81,63,2003-02
27.897,-93.81,63,2003-02
27.896,-93.81,67,2003-02
27.897,-93.81,74,2003-02
27.899,-93.81,70,2003-02
27.899,-93.81,70,2003-02
27.899,-93.81,71,2003-02
27.899,-93.81,72,2003-02
27.899,-93.81,73,2003-02
27.899,-93.81,73,2003-02
27.899,-93.81,73,2003-02
27.899,-93.81,73,2003-02
27.899,-93.81,75,2003-02
27.899,-93.81,78,2003-02
27.899,-93.81,78,2003-02
27.9,-93.81,78,2003-02
27.9,-93.81,78,2003-02
27.9,-93.81,78,2003-02
27.9,-93.81,78,2003-02
27.9,-93.81,78,2003-02
27.9,-93.81,78,2003-02
27.9,-93.81,78,2003-02
27.899,-93.81,73,2003-02
27.9,-93.81,77,2003-02
27.9,-93.81,77,2003-02
27.901,-93.81,94,2003-02
27.901,-93.81,94,2003-02
27.9,-93.81,77,2003-02
27.9,-93.81,77,2003-02
27.903,-93.81,95,2003-02
27.903,-93.81,95,2003-02
27.9,-93.81,77,2003-02
27.9,-93.81,77,2003-02
27.9,-93.81,79,2003-02
27.9,-93.81,79,2003-02
27.901,-93.81,90,2003-02
27.901,-93.81,90,2003-02
27.9,-93.81,80,2003-02
27.9,-93.81,80,2003-02
27.9,-93.81,79,2003-02
27.9,-93.81,79,2003-02
27.9,-93.81,79,2003-02
27.9,-93.81,79,2003-02
27.901,-93.81,86,2003-02
27.901,-93.81,86,2003-02
27.901,-93.81,86,2003-02
27.965,-92.59,68,2003-07
27.965,-92.59,73,2003-07
27.965,-92.59,73,2003-07
27.965,-92.59,74,2003-07
27.965,-92.59,75,2003-07
27.966,-92.59,109,2003-07
27.966,-92.59,110,2003-07
27.966,-92.59,110,2003-07
27.968,-92.59,108,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,86,2003-07
27.971,-92.58,87,2003-07
27.971,-92.58,87,2003-07
27.972,-92.58,87,2003-07
27.972,-92.58,87,2003-07
27.974,-92.58,92,2003-07
27.974,-92.58,91,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,90,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,89,2003-07
27.974,-92.58,88,2003-07
27.975,-92.58,89,2003-07
27.975,-92.58,89,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,90,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,90,2003-07
27.975,-92.58,90,2003-07
27.975,-92.58,90,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,91,2003-07
27.975,-92.58,92,2003-07
27.975,-92.58,92,2003-07
27.975,-92.58,92,2003-07
27.975,-92.58,93,2003-07
27.975,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,93,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.87,-93.84,65,2003-02
27.87,-93.84,65,2003-02
27.87,-93.84,65,2003-02
27.87,-93.84,65,2003-02
27.87,-93.84,65,2003-02
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,94,2003-07
27.976,-92.58,99,2003-07
27.976,-92.58,99,2003-07
27.87,-93.84,67,2003-02
27.976,-92.58,99,2003-07
27.976,-92.58,99,2003-07
27.976,-92.58,99,2003-07
27.976,-92.58,99,2003-07
27.87,-93.84,68,2003-02
27.976,-92.58,99,2003-07
27.87,-93.84,68,2003-02
27.87,-93.84,68,2003-02
27.976,-92.58,99,2003-07
27.87,-93.84,68,2003-02
27.976,-92.58,99,2003-07
27.976,-92.58,99,2003-07
27.976,-92.58,99,2003-07
27.87,-93.84,69,2003-02
27.85,-93.86,71,2003-02
27.852,-93.86,65,2003-02
27.965,-92.59,63,2003-07
27.965,-92.59,67,2003-07
27.965,-92.59,67,2003-07
27.965,-92.59,67,2003-07
27.965,-92.59,67,2003-07
27.965,-92.59,68,2003-07
27.965,-92.59,69,2003-07
27.965,-92.59,69,2003-07
27.965,-92.59,74,2003-07
27.965,-92.59,73,2003-07
27.965,-92.59,74,2003-07
27.965,-92.59,104,2003-07
27.966,-92.59,96,2003-07
27.966,-92.59,97,2003-07
27.966,-92.59,97,2003-07
27.966,-92.58,115,2003-07
27.966,-92.58,116,2003-07
27.966,-92.58,122,2003-07
27.966,-92.58,122,2003-07
27.966,-92.58,122,2003-07
27.966,-92.58,121,2003-07
27.966,-92.58,121,2003-07
27.966,-92.58,121,2003-07
27.966,-92.58,124,2003-07
27.83,-93.83,103,2003-02
27.83,-93.83,107,2003-02
27.819,-93.84,144,2003-07
27.83,-93.83,108,2003-02
27.819,-93.84,144,2003-07
27.83,-93.83,107,2003-02
27.83,-93.83,107,2003-02
27.819,-93.84,144,2003-07
27.819,-93.84,144,2003-07
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.82,-93.84,141,2003-07
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.82,-93.84,139,2003-07
27.82,-93.84,139,2003-07
27.82,-93.84,138,2003-07
27.82,-93.84,138,2003-07
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.82,-93.84,132,2003-07
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.82,-93.84,128,2003-07
27.83,-93.83,107,2003-02
27.82,-93.84,128,2003-07
27.82,-93.84,128,2003-07
27.829,-93.84,109,2003-02
27.82,-93.84,126,2003-07
27.83,-93.83,108,2003-02
27.83,-93.83,108,2003-02
27.82,-93.84,126,2003-07
27.82,-93.84,126,2003-07
27.831,-93.83,105,2003-02
27.82,-93.84,121,2003-07
27.82,-93.84,121,2003-07
27.82,-93.84,121,2003-07
27.82,-93.84,119,2003-07
27.82,-93.84,119,2003-07
27.82,-93.84,119,2003-07
27.82,-93.84,119,2003-07
27.82,-93.84,113,2003-07
27.82,-93.84,113,2003-07
27.82,-93.84,113,2003-07
27.82,-93.84,112,2003-07
27.82,-93.84,112,2003-07
27.82,-93.84,112,2003-07
27.82,-93.84,112,2003-07
27.82,-93.84,112,2003-07
27.82,-93.84,110,2003-07
27.82,-93.84,110,2003-07
27.82,-93.84,110,2003-07
27.82,-93.84,110,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,109,2003-07
27.82,-93.84,109,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,108,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,107,2003-07
27.82,-93.84,106,2003-07
27.82,-93.84,106,2003-07
27.82,-93.84,106,2003-07
27.82,-93.84,106,2003-07
27.82,-93.84,106,2003-07
27.82,-93.84,106,2003-07
27.82,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,107,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,107,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,106,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,105,2003-07
27.821,-93.84,104,2003-07
27.821,-93.84,104,2003-07
27.821,-93.83,123,2003-07
27.821,-93.83,123,2003-07
27.821,-93.83,126,2003-07
27.822,-93.83,130,2003-07
27.822,-93.83,130,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,131,2003-07
27.822,-93.83,130,2003-07
27.822,-93.83,130,2003-07
27.822,-93.83,129,2003-07
27.822,-93.83,129,2003-07
27.822,-93.83,129,2003-07
27.822,-93.83,128,2003-07
27.822,-93.83,127,2003-07
27.822,-93.83,127,2003-07
27.822,-93.83,127,2003-07
27.822,-93.83,126,2003-07
27.822,-93.83,126,2003-07
27.822,-93.83,126,2003-07
27.822,-93.83,126,2003-07
27.822,-93.83,126,2003-07
27.823,-93.83,126,2003-07
27.823,-93.83,126,2003-07
27.823,-93.83,126,2003-07
27.823,-93.83,126,2003-07
27.823,-93.83,125,2003-07
27.823,-93.83,125,2003-07
27.823,-93.83,125,2003-07
27.823,-93.83,125,2003-07
27.823,-93.83,125,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,122,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,124,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.823,-93.83,123,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,125,2003-07
27.824,-93.83,125,2003-07
27.824,-93.83,125,2003-07
27.824,-93.83,125,2003-07
27.824,-93.83,125,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,124,2003-07
27.824,-93.83,124,2003-07
27.825,-93.83,124,2003-07
27.825,-93.83,124,2003-07
27.825,-93.83,124,2003-07
27.825,-93.83,124,2003-07
27.825,-93.83,124,2003-07
27.825,-93.83,124,2003-07
27.825,-93.83,124,2003-07
27.826,-93.83,120,2003-07
27.826,-93.83,120,2003-07
27.826,-93.83,121,2003-07
27.826,-93.83,121,2003-07
27.826,-93.83,121,2003-07
27.826,-93.83,121,2003-07
27.827,-93.83,118,2003-07
27.827,-93.83,118,2003-07
27.827,-93.83,118,2003-07
27.827,-93.83,119,2003-07
27.827,-93.83,119,2003-07
27.827,-93.83,119,2003-07
27.827,-93.83,117,2003-07
27.827,-93.83,117,2003-07
27.827,-93.83,117,2003-07
27.827,-93.83,117,2003-07
27.827,-93.83,117,2003-07
27.827,-93.83,117,2003-07
27.827,-93.83,117,2003-07
27.827,-93.83,117,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.828,-93.83,116,2003-07
27.829,-93.83,114,2003-07
27.829,-93.83,114,2003-07
27.829,-93.83,114,2003-07
27.829,-93.83,114,2003-07
27.829,-93.83,114,2003-07
27.829,-93.83,114,2003-07
27.829,-93.83,115,2003-07
27.83,-93.83,113,2003-07
27.831,-93.83,111,2003-07
27.831,-93.83,111,2003-07
27.831,-93.83,111,2003-07
27.831,-93.83,111,2003-07
27.831,-93.83,111,2003-07
27.831,-93.83,111,2003-07
27.831,-93.83,111,2003-07
27.831,-93.83,111,2003-07
27.832,-93.83,108,2003-07
27.832,-93.83,107,2003-07
27.832,-93.83,104,2003-07
27.832,-93.83,101,2003-07
27.833,-93.83,104,2003-07
27.833,-93.83,105,2003-07
27.833,-93.83,105,2003-07
27.833,-93.83,105,2003-07
27.833,-93.83,103,2003-07
27.833,-93.83,103,2003-07
27.833,-93.83,103,2003-07
27.833,-93.83,103,2003-07
27.833,-93.83,103,2003-07
27.833,-93.83,103,2003-07
27.833,-93.83,100,2003-07
27.833,-93.83,100,2003-07
27.833,-93.83,100,2003-07
27.833,-93.83,100,2003-07
27.834,-93.83,99,2003-07
27.834,-93.83,99,2003-07
27.834,-93.83,99,2003-07
27.834,-93.83,99,2003-07
27.834,-93.83,99,2003-07
28.171,-94.29,56,2003-02
28.171,-94.29,54,2003-02
27.845,-93.86,87,2003-07
27.845,-93.86,86,2003-07
27.845,-93.86,79,2003-07
27.845,-93.86,79,2003-07
27.845,-93.86,78,2003-07
27.845,-93.86,78,2003-07
28.17,-94.29,55,2003-02
28.171,-94.29,55,2003-02
27.845,-93.86,78,2003-07
28.171,-94.29,55,2003-02
28.17,-94.29,56,2003-02
27.846,-93.86,77,2003-07
28.171,-94.29,57,2003-02
27.846,-93.86,77,2003-07
27.846,-93.86,78,2003-07
27.846,-93.86,78,2003-07
27.846,-93.86,78,2003-07
27.846,-93.86,78,2003-07
27.846,-93.86,80,2003-07
27.849,-93.86,87,2003-07
28.173,-94.29,56,2003-02
28.173,-94.29,56,2003-02
28.173,-94.29,56,2003-02
28.173,-94.29,56,2003-02
28.173,-94.29,56,2003-02
28.173,-94.29,56,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
28.173,-94.29,55,2003-02
27.851,-93.85,79,2003-07
28.176,-94.29,54,2003-02
28.176,-94.29,54,2003-02
27.851,-93.85,80,2003-07
28.176,-94.29,55,2003-02
27.82,-93.84,107,2004-09
27.82,-93.84,107,2004-09
27.82,-93.84,107,2004-09
27.82,-93.84,107,2004-09
27.82,-93.84,107,2004-09
27.82,-93.84,107,2004-09
27.897,-93.61,77,10/1/2004
27.897,-93.6,75,10/1/2004
27.896,-93.6,86,10/1/2004
27.897,-93.6,80,10/1/2004
27.897,-93.6,78,10/1/2004
27.82,-93.84,104,2004-09
27.82,-93.84,104,2004-09
27.82,-93.84,104,2004-09
27.896,-93.6,92,10/1/2004
27.897,-93.6,84,10/1/2004
27.897,-93.6,80,10/1/2004
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.954,-93.6,65,10/1/2004
27.954,-93.6,64,10/1/2004
27.954,-93.6,64,10/1/2004
27.954,-93.6,64,10/1/2004
27.954,-93.6,63,10/1/2004
27.954,-93.6,63,10/1/2004
27.954,-93.6,62,10/1/2004
27.954,-93.6,62,10/1/2004
27.954,-93.6,62,10/1/2004
27.954,-93.6,63,10/1/2004
27.954,-93.6,62,10/1/2004
27.953,-93.6,63,10/1/2004
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.849,-93.88,102,2005-05
27.953,-93.6,65,10/1/2004
27.953,-93.6,64,10/1/2004
27.849,-93.88,101,2005-05
27.849,-93.88,102,2005-05
27.849,-93.88,100,2005-05
27.849,-93.88,99,2005-05
27.849,-93.88,103,2005-05
27.849,-93.88,102,2005-05
27.849,-93.88,99,2005-05
27.849,-93.88,107,2005-05
27.849,-93.88,101,2005-05
27.849,-93.88,101,2005-05
27.849,-93.88,101,2005-05
27.851,-93.88,97,2005-05
27.852,-93.88,103,2005-05
27.85,-93.88,109,2005-05
27.85,-93.88,109,2005-05
27.85,-93.88,107,2005-05
27.852,-93.88,99,2005-05
27.852,-93.88,99,2005-05
27.852,-93.88,109,2005-05
27.852,-93.88,109,2005-05
27.852,-93.88,109,2005-05
27.852,-93.88,107,2005-05
27.852,-93.88,107,2005-05
27.852,-93.88,100,2005-05
27.852,-93.88,100,2005-05
27.852,-93.88,100,2005-05
27.852,-93.88,100,2005-05
27.852,-93.88,100,2005-05
27.852,-93.88,105,2005-05
27.852,-93.88,105,2005-05
27.852,-93.88,106,2005-05
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.82,-93.84,106,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.953,-93.6,65,10/1/2004
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.821,-93.84,103,2004-09
27.953,-93.6,66,10/1/2004
27.953,-93.6,65,10/1/2004
27.953,-93.6,65,10/1/2004
27.953,-93.6,65,10/1/2004
27.82,-93.84,105,2004-09
27.82,-93.84,105,2004-09
27.82,-93.84,105,2004-09
27.82,-93.84,105,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.821,-93.84,104,2004-09
27.82,-93.84,104,2004-09
27.82,-93.84,104,2004-09
27.82,-93.84,104,2004-09
